0
bitter_gourd,bitter_gourd,,,,2025-05-09,kg,20.0,15.0,17.67
soyabean green,soyabean,,green,,2025-05-09,kg,150.0,100.0,130.0
french bean hybrid,bean,french,,hybrid,2025-05-09,kg,60.0,50.0,55.0
french bean local,bean,french,,local,2025-05-09,kg,60.0,50.0,55.0
green peas,peas,,green,,2025-05-09,kg,100.0,90.0,95.0
cow_pea long,cow_pea,long,,,2025-05-09,kg,80.0,70.0,75.0
brinjal round,brinjal,round,,,2025-05-09,kg,40.0,30.0,35.0
brinjal long,brinjal,long,,,2025-05-09,kg,35.0,25.0,30.0
pointed_gourd terai,pointed_gourd,,,terai,2025-05-09,kg,60.0,50.0,55.0
raddish white hybrid,raddish,,white,hybrid,2025-05-09,kg,30.0,20.0,25.0
raddish red,raddish,,red,,2025-05-09,kg,40.0,30.0,35.0
cauli local,cauli,,,local,2025-05-09,kg,70.0,60.0,65.0
cabbage local,cabbage,,,local,2025-05-09,kg,15.0,10.0,12.33
carrot terai,carrot,,,terai,2025-05-09,kg,30.0,20.0,25.0
carrot local,carrot,,,local,2025-05-09,kg,60.0,40.0,50.0
onion dry indian,onion,dry,,indian,2025-05-09,kg,38.0,36.0,37.0
potato red,potato,,red,,2025-05-09,kg,36.0,30.0,33.0
tomato small terai,tomato,small,,terai,2025-05-09,kg,45.0,40.0,42.67
tomato small indian,tomato,small,,indian,2025-05-09,kg,35.0,30.0,32.67
tomato small local,tomato,small,,local,2025-05-09,kg,60.0,50.0,55.0
raddish white local,raddish,,white,local,2025-05-09,kg,20.0,15.0,17.67
snake_gourd,snake_gourd,,,,2025-05-09,kg,40.0,30.0,35.0
tomato big indian,tomato,big,,indian,2025-05-09,kg,70.0,60.0,65.0
sponge_gourd,sponge_gourd,,,,2025-05-09,kg,80.0,70.0,75.0
sugarbeet,sugarbeet,,,,2025-05-09,kg,60.0,50.0,55.0
brocauli,brocauli,,,,2025-05-09,kg,80.0,70.0,75.0
neuro,neuro,,,,2025-05-09,kg,45.0,30.0,38.33
asparagus,asparagus,,,,2025-05-09,kg,600.0,300.0,450.0
mushroom button,mushroom,button,,,2025-05-09,kg,350.0,300.0,326.67
mushroom kanya,mushroom,kanya,,,2025-05-09,kg,180.0,160.0,170.0
smooth_gourd,smooth_gourd,,,,2025-05-09,kg,30.0,20.0,25.0
onion green,onion,,green,,2025-05-09,kg,50.0,40.0,45.0
bauhania_flower,bauhania_flower,,,,2025-05-09,kg,180.0,150.0,163.33
fenugreek_leaf,fenugreek_leaf,,,,2025-05-09,kg,80.0,70.0,75.0
mustard_leaf,mustard_leaf,,,,2025-05-09,kg,35.0,20.0,28.33
bakula,bakula,,,,2025-05-09,kg,50.0,45.0,47.67
spinach_leaf,spinach_leaf,,,,2025-05-09,kg,80.0,70.0,75.0
cress_leaf,cress_leaf,,,,2025-05-09,kg,80.0,70.0,75.0
squash long,squash,long,,,2025-05-09,kg,25.0,15.0,20.0
squash round,squash,round,,,2025-05-09,kg,30.0,20.0,25.0
turnip,turnip,,,,2025-05-09,kg,80.0,70.0,75.0
okara,okara,,,,2025-05-09,kg,45.0,35.0,40.0
pumpkin,pumpkin,,,,2025-05-09,kg,50.0,40.0,45.0
barela,barela,,,,2025-05-09,kg,50.0,40.0,45.0
arum,arum,,,,2025-05-09,kg,90.0,80.0,85.0
christophine,christophine,,,,2025-05-09,kg,50.0,40.0,45.0
brd_leaf_mustard,brd_leaf_mustard,,,,2025-05-09,kg,60.0,50.0,55.0
sweet_potato,sweet_potato,,,,2025-05-09,kg,60.0,50.0,55.0
pineapple,pineapple,,,,2025-05-10,pc,200.0,180.0,190.0
mandarin,mandarin,,,,2025-05-10,kg,200.0,180.0,190.0
orange,orange,,,,2025-05-10,kg,200.0,180.0,190.0
watermelon green,watermelon,,green,,2025-05-10,kg,50.0,40.0,45.0
orange indian,orange,,,indian,2025-05-10,kg,140.0,120.0,130.0
grapes black,grapes,,black,,2025-05-10,kg,250.0,230.0,240.0
grapes green,grapes,,green,,2025-05-10,kg,200.0,180.0,190.0
pomegranate,pomegranate,,,,2025-05-10,kg,350.0,300.0,326.67
lime,lime,,,,2025-05-10,kg,280.0,260.0,270.0
banana,banana,,,,2025-05-10,doz,160.0,140.0,150.0
knol_khol,knol_khol,,,,2025-05-10,kg,60.0,50.0,55.0
apple jholey,apple,jholey,,,2025-05-10,kg,250.0,230.0,240.0
gundruk,gundruk,,,,2025-05-10,kg,350.0,300.0,326.67
tofu,tofu,,,,2025-05-10,kg,140.0,110.0,126.67
bamboo_shoot,bamboo_shoot,,,,2025-05-10,kg,100.0,90.0,95.0
tamarind,tamarind,,,,2025-05-10,kg,190.0,170.0,180.0
turnip a,turnip,,,,2025-05-10,kg,40.0,30.0,35.0
mint,mint,,,,2025-05-10,kg,300.0,250.0,276.67
fennel_leaf,fennel_leaf,,,,2025-05-10,kg,100.0,90.0,95.0
parseley,parseley,,,,2025-05-10,kg,350.0,300.0,323.33
celery,celery,,,,2025-05-10,kg,210.0,180.0,196.67
cucumber local,cucumber,,,local,2025-05-10,kg,60.0,50.0,55.0
apple fuji,apple,fuji,,,2025-05-10,kg,340.0,300.0,320.0
cucumber hybrid,cucumber,,,hybrid,2025-05-10,kg,30.0,20.0,25.0
chilli green machhe,chilli,machhe,green,,2025-05-10,kg,50.0,40.0,45.0
pear chinese,pear,,,chinese,2025-05-10,kg,260.0,240.0,250.0
lettuce,lettuce,,,,2025-05-10,kg,65.0,55.0,60.0
lentinula_edodes,lentinula_edodes,,,,2025-05-10,kg,800.0,700.0,756.0
king_oyster,king_oyster,,,,2025-05-10,kg,300.0,280.0,290.0
tree_tomato,tree_tomato,,,,2025-05-10,kg,160.0,140.0,150.0
fish chhadi,fish,chhadi,,,2025-05-10,kg,240.0,220.0,230.0
fish bachuwa,fish,bachuwa,,,2025-05-10,kg,260.0,240.0,250.0
fish rahu,fish,rahu,,,2025-05-10,kg,320.0,300.0,310.0
garlic dry nepali,garlic,dry,,nepali,2025-05-10,kg,300.0,280.0,290.0
garlic dry chinese,garlic,dry,,chinese,2025-05-10,kg,300.0,250.0,273.33
coriander green,coriander,,green,,2025-05-10,kg,70.0,60.0,65.0
garlic green,garlic,,green,,2025-05-10,kg,75.0,65.0,70.0
capsicum,capsicum,,,,2025-05-10,kg,80.0,70.0,75.0
chilli green akbare,chilli,akbare,green,,2025-05-10,kg,400.0,350.0,376.67
chilli green bullet,chilli,bullet,green,,2025-05-10,kg,70.0,60.0,65.0
chilli green,chilli,,green,,2025-05-10,kg,60.0,50.0,55.0
chilli dry,chilli,dry,,,2025-05-10,kg,420.0,300.0,360.0
ginger,ginger,,,,2025-05-10,kg,120.0,110.0,115.0
avocado,avocado,,,,2025-05-10,kg,580.0,500.0,536.67
kiwi,kiwi,,,,2025-05-10,kg,460.0,400.0,430.0
strawberry,strawberry,,,,2025-05-10,kg,250.0,200.0,226.67
guava,guava,,,,2025-05-10,kg,120.0,110.0,115.0
papaya indian,papaya,,,indian,2025-05-10,kg,120.0,100.0,110.0
papaya nepali,papaya,,,nepali,2025-05-10,kg,50.0,40.0,45.0
jack_fruit,jack_fruit,,,,2025-05-10,kg,80.0,70.0,75.0
red cabbage,cabbage,,red,,2025-05-10,kg,60.0,40.0,50.0
bauhania_flower,bauhania_flower,,,,2025-05-10,kg,180.0,150.0,166.67
drumstick,drumstick,,,,2025-05-10,kg,80.0,70.0,75.0
pointed_gourd local,pointed_gourd,,,local,2025-05-10,kg,50.0,40.0,45.0
bottle_gourd,bottle_gourd,,,,2025-05-10,kg,25.0,15.0,20.0
bitter_gourd,bitter_gourd,,,,2025-05-10,kg,25.0,15.0,20.0
soyabean green,soyabean,,green,,2025-05-10,kg,150.0,100.0,126.67
french bean hybrid,bean,french,,hybrid,2025-05-10,kg,60.0,50.0,55.0
french bean local,bean,french,,local,2025-05-10,kg,60.0,50.0,55.0
green peas,peas,,green,,2025-05-10,kg,100.0,90.0,95.0
cow_pea long,cow_pea,long,,,2025-05-10,kg,60.0,50.0,55.0
brinjal round,brinjal,round,,,2025-05-10,kg,40.0,30.0,35.0
raddish white hybrid,raddish,,white,hybrid,2025-05-10,kg,30.0,20.0,25.0
pointed_gourd terai,pointed_gourd,,,terai,2025-05-10,kg,60.0,50.0,55.0
raddish white local,raddish,,white,local,2025-05-10,kg,20.0,15.0,17.67
cauli local,cauli,,,local,2025-05-10,kg,60.0,50.0,55.0
cabbage local,cabbage,,,local,2025-05-10,kg,20.0,15.0,17.67
carrot terai,carrot,,,terai,2025-05-10,kg,30.0,20.0,25.0
carrot local,carrot,,,local,2025-05-10,kg,60.0,40.0,50.0
onion dry indian,onion,dry,,indian,2025-05-10,kg,38.0,36.0,37.0
potato red,potato,,red,,2025-05-10,kg,35.0,30.0,32.67
tomato small terai,tomato,small,,terai,2025-05-10,kg,45.0,40.0,42.67
tomato small indian,tomato,small,,indian,2025-05-10,kg,40.0,35.0,37.67
tomato small local,tomato,small,,local,2025-05-10,kg,48.0,30.0,39.6
tomato big indian,tomato,big,,indian,2025-05-10,kg,70.0,60.0,65.0
raddish red,raddish,,red,,2025-05-10,kg,40.0,30.0,35.0
snake_gourd,snake_gourd,,,,2025-05-10,kg,40.0,30.0,35.0
brinjal long,brinjal,long,,,2025-05-10,kg,35.0,25.0,30.0
sponge_gourd,sponge_gourd,,,,2025-05-10,kg,80.0,70.0,75.0
smooth_gourd,smooth_gourd,,,,2025-05-10,kg,30.0,20.0,25.0
brocauli,brocauli,,,,2025-05-10,kg,90.0,80.0,85.0
neuro,neuro,,,,2025-05-10,kg,30.0,20.0,25.0
asparagus,asparagus,,,,2025-05-10,kg,600.0,300.0,450.0
mushroom button,mushroom,button,,,2025-05-10,kg,380.0,320.0,350.0
mushroom kanya,mushroom,kanya,,,2025-05-10,kg,180.0,160.0,170.0
bakula,bakula,,,,2025-05-10,kg,50.0,45.0,47.67
onion green,onion,,green,,2025-05-10,kg,40.0,30.0,35.0
fenugreek_leaf,fenugreek_leaf,,,,2025-05-10,kg,80.0,70.0,75.0
mustard_leaf,mustard_leaf,,,,2025-05-10,kg,35.0,20.0,28.33
cress_leaf,cress_leaf,,,,2025-05-10,kg,80.0,70.0,75.0
sugarbeet,sugarbeet,,,,2025-05-10,kg,60.0,50.0,55.0
brd_leaf_mustard,brd_leaf_mustard,,,,2025-05-10,kg,60.0,50.0,55.0
spinach_leaf,spinach_leaf,,,,2025-05-10,kg,80.0,70.0,75.0
squash long,squash,long,,,2025-05-10,kg,25.0,15.0,20.0
squash round,squash,round,,,2025-05-10,kg,30.0,20.0,25.0
turnip,turnip,,,,2025-05-10,kg,80.0,70.0,75.0
okara,okara,,,,2025-05-10,kg,45.0,35.0,40.0
pumpkin,pumpkin,,,,2025-05-10,kg,50.0,40.0,45.0
barela,barela,,,,2025-05-10,kg,50.0,40.0,45.0
arum,arum,,,,2025-05-10,kg,90.0,80.0,85.0
christophine,christophine,,,,2025-05-10,kg,50.0,40.0,45.0
sweet_potato,sweet_potato,,,,2025-05-10,kg,60.0,50.0,55.0
apple fuji,apple,fuji,,,2025-05-11,kg,340.0,300.0,320.0
orange,orange,,,,2025-05-11,kg,200.0,180.0,190.0
watermelon green,watermelon,,green,,2025-05-11,kg,50.0,40.0,45.0
orange indian,orange,,,indian,2025-05-11,kg,140.0,120.0,130.0
grapes black,grapes,,black,,2025-05-11,kg,350.0,300.0,326.67
grapes green,grapes,,green,,2025-05-11,kg,200.0,180.0,190.0
pomegranate,pomegranate,,,,2025-05-11,kg,350.0,300.0,326.67
mandarin,mandarin,,,,2025-05-11,kg,200.0,180.0,190.0
lime,lime,,,,2025-05-11,kg,280.0,260.0,270.0
banana,banana,,,,2025-05-11,doz,160.0,140.0,150.0
apple jholey,apple,jholey,,,2025-05-11,kg,250.0,230.0,240.0
turnip a,turnip,,,,2025-05-11,kg,40.0,30.0,35.0
tofu,tofu,,,,2025-05-11,kg,140.0,110.0,126.67
bamboo_shoot,bamboo_shoot,,,,2025-05-11,kg,100.0,90.0,95.0
tamarind,tamarind,,,,2025-05-11,kg,190.0,170.0,180.0
mint,mint,,,,2025-05-11,kg,300.0,250.0,276.67
fennel_leaf,fennel_leaf,,,,2025-05-11,kg,90.0,80.0,85.0
parseley,parseley,,,,2025-05-11,kg,350.0,300.0,326.67
celery,celery,,,,2025-05-11,kg,210.0,180.0,193.33
knol_khol,knol_khol,,,,2025-05-11,kg,60.0,50.0,55.0
lettuce,lettuce,,,,2025-05-11,kg,65.0,55.0,60.0
pineapple,pineapple,,,,2025-05-11,pc,200.0,180.0,190.0
gundruk,gundruk,,,,2025-05-11,kg,350.0,300.0,326.67
cucumber local,cucumber,,,local,2025-05-11,kg,60.0,50.0,55.0
king_oyster,king_oyster,,,,2025-05-11,kg,300.0,280.0,290.0
jack_fruit,jack_fruit,,,,2025-05-11,kg,80.0,70.0,75.0
red cabbage,cabbage,,red,,2025-05-11,kg,60.0,40.0,50.0
tree_tomato,tree_tomato,,,,2025-05-11,kg,160.0,140.0,150.0
fish chhadi,fish,chhadi,,,2025-05-11,kg,240.0,220.0,230.0
fish bachuwa,fish,bachuwa,,,2025-05-11,kg,260.0,240.0,250.0
fish rahu,fish,rahu,,,2025-05-11,kg,320.0,300.0,310.0
garlic dry nepali,garlic,dry,,nepali,2025-05-11,kg,300.0,280.0,290.0
garlic dry chinese,garlic,dry,,chinese,2025-05-11,kg,300.0,250.0,276.67
coriander green,coriander,,green,,2025-05-11,kg,80.0,60.0,72.5
garlic green,garlic,,green,,2025-05-11,kg,80.0,60.0,70.0
capsicum,capsicum,,,,2025-05-11,kg,80.0,70.0,75.0
chilli green akbare,chilli,akbare,green,,2025-05-11,kg,400.0,350.0,376.67
chilli green machhe,chilli,machhe,green,,2025-05-11,kg,50.0,40.0,45.0
chilli green bullet,chilli,bullet,green,,2025-05-11,kg,70.0,60.0,65.0
chilli green,chilli,,green,,2025-05-11,kg,70.0,60.0,65.0
chilli dry,chilli,dry,,,2025-05-11,kg,420.0,300.0,360.0
ginger,ginger,,,,2025-05-11,kg,120.0,110.0,115.0
avocado,avocado,,,,2025-05-11,kg,580.0,500.0,542.5
kiwi,kiwi,,,,2025-05-11,kg,460.0,400.0,430.0
strawberry,strawberry,,,,2025-05-11,kg,250.0,200.0,226.67
guava,guava,,,,2025-05-11,kg,120.0,110.0,115.0
papaya indian,papaya,,,indian,2025-05-11,kg,120.0,100.0,110.0
papaya nepali,papaya,,,nepali,2025-05-11,kg,50.0,40.0,45.0
pear chinese,pear,,,chinese,2025-05-11,kg,260.0,240.0,250.0
cucumber hybrid,cucumber,,,hybrid,2025-05-11,kg,30.0,20.0,25.0
bauhania_flower,bauhania_flower,,,,2025-05-11,kg,180.0,150.0,166.67
lentinula_edodes,lentinula_edodes,,,,2025-05-11,kg,800.0,700.0,756.0
sugarbeet,sugarbeet,,,,2025-05-11,kg,60.0,50.0,55.0
bitter_gourd,bitter_gourd,,,,2025-05-11,kg,35.0,25.0,30.0
soyabean green,soyabean,,green,,2025-05-11,kg,150.0,100.0,126.67
french bean hybrid,bean,french,,hybrid,2025-05-11,kg,60.0,50.0,55.0
french bean local,bean,french,,local,2025-05-11,kg,60.0,50.0,55.0
green peas,peas,,green,,2025-05-11,kg,100.0,90.0,95.0
cow_pea long,cow_pea,long,,,2025-05-11,kg,60.0,50.0,55.0
brinjal round,brinjal,round,,,2025-05-11,kg,40.0,30.0,35.0
brinjal long,brinjal,long,,,2025-05-11,kg,35.0,25.0,30.0
raddish white hybrid,raddish,,white,hybrid,2025-05-11,kg,30.0,20.0,25.0
raddish white local,raddish,,white,local,2025-05-11,kg,20.0,15.0,17.67
bottle_gourd,bottle_gourd,,,,2025-05-11,kg,30.0,20.0,25.0
raddish red,raddish,,red,,2025-05-11,kg,40.0,30.0,35.0
cabbage local,cabbage,,,local,2025-05-11,kg,15.0,10.0,12.33
carrot terai,carrot,,,terai,2025-05-11,kg,30.0,20.0,25.0
carrot local,carrot,,,local,2025-05-11,kg,60.0,40.0,50.0
onion dry indian,onion,dry,,indian,2025-05-11,kg,38.0,36.0,37.0
potato red indian,potato,,red,indian,2025-05-11,kg,38.0,32.0,35.0
potato red,potato,,red,,2025-05-11,kg,35.0,30.0,32.67
tomato small terai,tomato,small,,terai,2025-05-11,kg,52.0,48.0,50.0
tomato small indian,tomato,small,,indian,2025-05-11,kg,45.0,40.0,42.67
tomato small local,tomato,small,,local,2025-05-11,kg,65.0,50.0,57.5
tomato big indian,tomato,big,,indian,2025-05-11,kg,70.0,60.0,65.0
cauli local,cauli,,,local,2025-05-11,kg,70.0,60.0,65.0
pointed_gourd local,pointed_gourd,,,local,2025-05-11,kg,50.0,40.0,45.0
drumstick,drumstick,,,,2025-05-11,kg,80.0,70.0,75.0
snake_gourd,snake_gourd,,,,2025-05-11,kg,30.0,20.0,25.0
brocauli,brocauli,,,,2025-05-11,kg,90.0,80.0,85.0
neuro,neuro,,,,2025-05-11,kg,30.0,20.0,25.0
asparagus,asparagus,,,,2025-05-11,kg,600.0,300.0,450.0
mushroom button,mushroom,button,,,2025-05-11,kg,350.0,300.0,326.67
mushroom kanya,mushroom,kanya,,,2025-05-11,kg,170.0,140.0,153.33
bakula,bakula,,,,2025-05-11,kg,50.0,45.0,47.67
pointed_gourd terai,pointed_gourd,,,terai,2025-05-11,kg,60.0,50.0,55.0
fenugreek_leaf,fenugreek_leaf,,,,2025-05-11,kg,80.0,70.0,75.0
mustard_leaf,mustard_leaf,,,,2025-05-11,kg,35.0,20.0,28.33
cress_leaf,cress_leaf,,,,2025-05-11,kg,80.0,70.0,75.0
spinach_leaf,spinach_leaf,,,,2025-05-11,kg,80.0,70.0,75.0
onion green,onion,,green,,2025-05-11,kg,50.0,40.0,45.0
christophine,christophine,,,,2025-05-11,kg,50.0,40.0,45.0
brd_leaf_mustard,brd_leaf_mustard,,,,2025-05-11,kg,60.0,50.0,55.0
sponge_gourd,sponge_gourd,,,,2025-05-11,kg,80.0,70.0,75.0
pumpkin,pumpkin,,,,2025-05-11,kg,50.0,40.0,45.0
squash long,squash,long,,,2025-05-11,kg,35.0,25.0,30.0
squash round,squash,round,,,2025-05-11,kg,35.0,25.0,30.0
smooth_gourd,smooth_gourd,,,,2025-05-11,kg,30.0,20.0,25.0
okara,okara,,,,2025-05-11,kg,40.0,35.0,37.67
sweet_potato,sweet_potato,,,,2025-05-11,kg,60.0,50.0,55.0
barela,barela,,,,2025-05-11,kg,50.0,40.0,45.0
arum,arum,,,,2025-05-11,kg,90.0,80.0,85.0
turnip,turnip,,,,2025-05-11,kg,80.0,70.0,75.0
pineapple,pineapple,,,,2025-05-12,pc,200.0,180.0,190.0
mandarin,mandarin,,,,2025-05-12,kg,200.0,180.0,190.0
orange,orange,,,,2025-05-12,kg,200.0,180.0,190.0
watermelon green,watermelon,,green,,2025-05-12,kg,50.0,40.0,45.0
orange indian,orange,,,indian,2025-05-12,kg,140.0,120.0,130.0
grapes black,grapes,,black,,2025-05-12,kg,350.0,300.0,326.67
grapes green,grapes,,green,,2025-05-12,kg,200.0,180.0,190.0
pomegranate,pomegranate,,,,2025-05-12,kg,350.0,300.0,326.67
lime,lime,,,,2025-05-12,kg,280.0,260.0,270.0
banana,banana,,,,2025-05-12,doz,160.0,140.0,150.0
knol_khol,knol_khol,,,,2025-05-12,kg,60.0,50.0,55.0
apple jholey,apple,jholey,,,2025-05-12,kg,250.0,230.0,240.0
gundruk,gundruk,,,,2025-05-12,kg,350.0,300.0,326.67
tofu,tofu,,,,2025-05-12,kg,140.0,110.0,126.67
bamboo_shoot,bamboo_shoot,,,,2025-05-12,kg,100.0,90.0,95.0
tamarind,tamarind,,,,2025-05-12,kg,190.0,170.0,180.0
turnip a,turnip,,,,2025-05-12,kg,40.0,30.0,35.0
mint,mint,,,,2025-05-12,kg,300.0,250.0,276.67
fennel_leaf,fennel_leaf,,,,2025-05-12,kg,90.0,80.0,85.0
parseley,parseley,,,,2025-05-12,kg,350.0,300.0,326.67
celery,celery,,,,2025-05-12,kg,210.0,180.0,193.33
cucumber local,cucumber,,,local,2025-05-12,kg,60.0,50.0,55.0
apple fuji,apple,fuji,,,2025-05-12,kg,340.0,300.0,320.0
cucumber hybrid,cucumber,,,hybrid,2025-05-12,kg,30.0,20.0,25.0
chilli green bullet,chilli,bullet,green,,2025-05-12,kg,100.0,90.0,95.0
pear chinese,pear,,,chinese,2025-05-12,kg,260.0,240.0,250.0
lettuce,lettuce,,,,2025-05-12,kg,65.0,55.0,60.0
king_oyster,king_oyster,,,,2025-05-12,kg,300.0,280.0,290.0
tree_tomato,tree_tomato,,,,2025-05-12,kg,160.0,140.0,150.0
fish chhadi,fish,chhadi,,,2025-05-12,kg,240.0,220.0,230.0
fish bachuwa,fish,bachuwa,,,2025-05-12,kg,260.0,240.0,250.0
fish rahu,fish,rahu,,,2025-05-12,kg,320.0,300.0,310.0
garlic dry nepali,garlic,dry,,nepali,2025-05-12,kg,300.0,280.0,290.0
garlic dry chinese,garlic,dry,,chinese,2025-05-12,kg,300.0,250.0,276.67
coriander green,coriander,,green,,2025-05-12,kg,100.0,80.0,90.0
garlic green,garlic,,green,,2025-05-12,kg,80.0,60.0,70.0
jack_fruit,jack_fruit,,,,2025-05-12,kg,80.0,70.0,75.0
capsicum,capsicum,,,,2025-05-12,kg,80.0,70.0,75.0
chilli green machhe,chilli,machhe,green,,2025-05-12,kg,45.0,40.0,42.33
chilli green,chilli,,green,,2025-05-12,kg,90.0,80.0,85.0
chilli dry,chilli,dry,,,2025-05-12,kg,420.0,300.0,360.0
ginger,ginger,,,,2025-05-12,kg,120.0,110.0,115.0
avocado,avocado,,,,2025-05-12,kg,580.0,500.0,540.0
kiwi,kiwi,,,,2025-05-12,kg,460.0,400.0,430.0
strawberry,strawberry,,,,2025-05-12,kg,250.0,200.0,226.67
guava,guava,,,,2025-05-12,kg,120.0,110.0,115.0
papaya indian,papaya,,,indian,2025-05-12,kg,120.0,100.0,110.0
papaya nepali,papaya,,,nepali,2025-05-12,kg,50.0,40.0,45.0
chilli green akbare,chilli,akbare,green,,2025-05-12,kg,400.0,350.0,376.67
red cabbage,cabbage,,red,,2025-05-12,kg,60.0,40.0,50.0
lentinula_edodes,lentinula_edodes,,,,2025-05-12,kg,800.0,700.0,756.0
drumstick,drumstick,,,,2025-05-12,kg,80.0,70.0,75.0
bitter_gourd,bitter_gourd,,,,2025-05-12,kg,40.0,30.0,35.0
soyabean green,soyabean,,green,,2025-05-12,kg,150.0,100.0,126.67
french bean hybrid,bean,french,,hybrid,2025-05-12,kg,60.0,50.0,55.0
french bean local,bean,french,,local,2025-05-12,kg,60.0,50.0,55.0
green peas,peas,,green,,2025-05-12,kg,100.0,90.0,95.0
cow_pea long,cow_pea,long,,,2025-05-12,kg,60.0,50.0,55.0
brinjal round,brinjal,round,,,2025-05-12,kg,40.0,30.0,35.0
brinjal long,brinjal,long,,,2025-05-12,kg,35.0,25.0,30.0
raddish white hybrid,raddish,,white,hybrid,2025-05-12,kg,30.0,20.0,25.0
raddish white local,raddish,,white,local,2025-05-12,kg,20.0,15.0,17.67
bottle_gourd,bottle_gourd,,,,2025-05-12,kg,35.0,30.0,32.67
raddish red,raddish,,red,,2025-05-12,kg,40.0,30.0,35.0
cabbage local,cabbage,,,local,2025-05-12,kg,15.0,10.0,12.33
carrot terai,carrot,,,terai,2025-05-12,kg,30.0,20.0,25.0
carrot local,carrot,,,local,2025-05-12,kg,60.0,40.0,50.0
onion dry indian,onion,dry,,indian,2025-05-12,kg,38.0,36.0,37.0
potato red,potato,,red,,2025-05-12,kg,35.0,30.0,32.67
tomato small terai,tomato,small,,terai,2025-05-12,kg,50.0,40.0,45.0
tomato small indian,tomato,small,,indian,2025-05-12,kg,45.0,40.0,42.67
tomato small tunnel,tomato,small,,tunnel,2025-05-12,kg,85.0,75.0,80.0
tomato small local,tomato,small,,local,2025-05-12,kg,75.0,60.0,67.5
tomato big indian,tomato,big,,indian,2025-05-12,kg,70.0,60.0,65.0
cauli local,cauli,,,local,2025-05-12,kg,70.0,60.0,65.0
pointed_gourd local,pointed_gourd,,,local,2025-05-12,kg,70.0,60.0,65.0
bauhania_flower,bauhania_flower,,,,2025-05-12,kg,180.0,150.0,166.67
snake_gourd,snake_gourd,,,,2025-05-12,kg,30.0,20.0,25.0
sugarbeet,sugarbeet,,,,2025-05-12,kg,80.0,55.0,65.0
brocauli,brocauli,,,,2025-05-12,kg,90.0,80.0,85.0
neuro,neuro,,,,2025-05-12,kg,30.0,20.0,25.0
asparagus,asparagus,,,,2025-05-12,kg,600.0,300.0,450.0
mushroom button,mushroom,button,,,2025-05-12,kg,350.0,300.0,326.67
mushroom kanya,mushroom,kanya,,,2025-05-12,kg,180.0,150.0,166.67
pointed_gourd terai,pointed_gourd,,,terai,2025-05-12,kg,70.0,60.0,65.0
onion green,onion,,green,,2025-05-12,kg,50.0,40.0,45.0
fenugreek_leaf,fenugreek_leaf,,,,2025-05-12,kg,80.0,70.0,75.0
mustard_leaf,mustard_leaf,,,,2025-05-12,kg,35.0,20.0,28.33
cress_leaf,cress_leaf,,,,2025-05-12,kg,80.0,70.0,75.0
bakula,bakula,,,,2025-05-12,kg,50.0,45.0,47.67
brd_leaf_mustard,brd_leaf_mustard,,,,2025-05-12,kg,60.0,50.0,55.0
spinach_leaf,spinach_leaf,,,,2025-05-12,kg,80.0,70.0,75.0
pumpkin,pumpkin,,,,2025-05-12,kg,50.0,40.0,45.0
squash long,squash,long,,,2025-05-12,kg,35.0,25.0,30.0
squash round,squash,round,,,2025-05-12,kg,35.0,25.0,30.0
turnip,turnip,,,,2025-05-12,kg,80.0,70.0,75.0
sponge_gourd,sponge_gourd,,,,2025-05-12,kg,80.0,70.0,75.0
sweet_potato,sweet_potato,,,,2025-05-12,kg,60.0,50.0,55.0
barela,barela,,,,2025-05-12,kg,50.0,40.0,45.0
arum,arum,,,,2025-05-12,kg,90.0,80.0,85.0
christophine,christophine,,,,2025-05-12,kg,50.0,40.0,45.0
okara,okara,,,,2025-05-12,kg,40.0,30.0,35.0
mandarin,mandarin,,,,2025-05-13,kg,200.0,180.0,190.0
orange,orange,,,,2025-05-13,kg,200.0,180.0,190.0
watermelon green,watermelon,,green,,2025-05-13,kg,50.0,40.0,45.0
orange indian,orange,,,indian,2025-05-13,kg,140.0,120.0,130.0
grapes black,grapes,,black,,2025-05-13,kg,350.0,300.0,326.67
grapes green,grapes,,green,,2025-05-13,kg,200.0,180.0,190.0
pomegranate,pomegranate,,,,2025-05-13,kg,350.0,300.0,326.67
lime,lime,,,,2025-05-13,kg,270.0,260.0,265.0
banana,banana,,,,2025-05-13,doz,160.0,140.0,150.0
apple fuji,apple,fuji,,,2025-05-13,kg,340.0,300.0,320.0
lettuce,lettuce,,,,2025-05-13,kg,65.0,55.0,60.0
gundruk,gundruk,,,,2025-05-13,kg,350.0,300.0,326.67
tofu,tofu,,,,2025-05-13,kg,140.0,110.0,126.67
bamboo_shoot,bamboo_shoot,,,,2025-05-13,kg,100.0,90.0,95.0
tamarind,tamarind,,,,2025-05-13,kg,190.0,170.0,180.0
turnip a,turnip,,,,2025-05-13,kg,40.0,30.0,35.0
mint,mint,,,,2025-05-13,kg,300.0,250.0,276.67
fennel_leaf,fennel_leaf,,,,2025-05-13,kg,90.0,80.0,85.0
parseley,parseley,,,,2025-05-13,kg,350.0,300.0,326.67
celery,celery,,,,2025-05-13,kg,210.0,180.0,193.33
knol_khol,knol_khol,,,,2025-05-13,kg,60.0,50.0,55.0
pineapple,pineapple,,,,2025-05-13,pc,200.0,180.0,190.0
apple jholey,apple,jholey,,,2025-05-13,kg,250.0,230.0,240.0
cucumber local,cucumber,,,local,2025-05-13,kg,60.0,50.0,55.0
